id,product,narrative,gpt_4o_prediction,time-gpt-4o,gpt_4o_mini_prediction,time-gpt-4o-mini,claude_3_5_sonnet_prediction,time-claude-3-5-sonnet-latest,claude_3_5_haiku_prediction,time-claude-3-5-haiku-latest,deepseek-chat_prediction,time-deepseek-chat,gemini-2.0-flash_prediction,time-gemini-2.0-flash,gemini-2.0-flash-lite_prediction,time-gemini-2.0-flash-lite,gemini-1.5-pro_prediction,time-gemini-1.5-pro,gemini-1.5-flash_prediction,time-gemini-1.5-flash,claude-3-7-sonnet_prediction,time-claude-3-7-sonnet-latest,gpt-4.5-preview_prediction,time-gpt-4.5-preview-2025-02-27,gpt-o1_prediction,time-o1-2024-12-17,gpt-o3-mini_prediction,time-o3-mini-2025-01-31,deepseek-reasoner_prediction,time-deepseek-reasoner
478,retail_banking,matter requested remittance u bank organized remitted u bank received concern loss remittance remittance request date u bank amount many time call u bank call possible u bank customer service,retail_banking,0.6329,retail_banking,0.705,retail_banking,1.835,retail_banking,1.3166,retail_banking,19.6004,retail_banking,0.591,retail_banking,0.7964,retail_banking,0.8325,retail_banking,0.8351,retail_banking,0.8009,retail_banking,1.2711,retail_banking,3.9725,retail_banking,3.7698,retail_banking,17.074
479,mortgages_and_loans,ive homepoint financial since increased mortgage yearly reasoning want bigger buff escrow ive give consideration yearly change ive owned property since never payment first company increasing mortgage yearly two previous one didnt financial time cant afford pay increase yearly would like mortgage assigned another company care client compassion rough time really hope someone take time help would happen dont pay increase asking,mortgages_and_loans,0.7863,mortgages_and_loans,0.8275,mortgages_and_loans,1.1136,mortgages_and_loans,2.0351,mortgages_and_loans,19.3909,mortgages_and_loans,0.6438,mortgages_and_loans,0.8044,mortgages_and_loans,0.6381,mortgages_and_loans,0.6207,mortgages_and_loans,0.8034,mortgages_and_loans,1.2165,mortgages_and_loans,3.4637,mortgages_and_loans,3.2538,mortgages_and_loans,21.2752
480,debt_collection,issue im company want pay every time ive called phone number given company answered call since ive even left message replied came idea filling complain see done inconvenience trying settle balance im going hard situation sinking debt husband lost job currently found one he getting full time know would get better worse maybe could get called get informed dont need see job going day still trying right thing company wo take call neither contact regard balance owe,debt_collection,1.5011,debt_collection,0.7113,debt_collection,1.73,debt_collection,2.286,debt_collection,5.153,debt_collection,0.612,debt_collection,0.9041,debt_collection,0.6326,debt_collection,0.7799,debt_collection,1.0081,debt_collection,1.0799,debt_collection,8.7037,debt_collection,2.5398,debt_collection,23.1245
481,mortgages_and_loans,reverse morgage residence live rural area found appraisal incorrect instead acre residence reflected acre lendor rms wanted submit partial real estate releasement tax record agree correct figure appraisal run get loan error submitted,mortgages_and_loans,0.6308,mortgages_and_loans,1.3003,mortgages_and_loans,1.5719,mortgages_and_loans,2.0916,mortgages_and_loans,6.5663,mortgages_and_loans,0.5913,mortgages_and_loans,0.7343,mortgages_and_loans,0.8052,mortgages_and_loans,0.9047,mortgages_and_loans,1.1942,mortgages_and_loans,1.0929,mortgages_and_loans,1.8087,mortgages_and_loans,1.8227,mortgages_and_loans,19.9286
482,credit_card,spent two complete day trying reach oklahoma unemployment debit card sent wrong address finally got someone phone canceled initial card telling fund account intact asked replacement sent told call unemployment office ask help nearly impossible get oklahoma unemployment office day tired day today result see mastercard defused send replacement even verified identity may name ok unemployment claim number trying best resolve issue get evicted home lose car thank,debt_collection,0.6172,debt_collection,0.616,retail_banking,0.9667,debt_collection,2.3386,retail_banking,104.9855,credit_card,0.596,debt_collection,0.6757,retail_banking,0.9059,retail_banking,0.798,retail_banking,0.8153,credit_card,1.4079,retail_banking,5.1037,retail_banking,9.2947,retail_banking,31.8496
483,credit_card,without waring reason card closed last year elan financial service need copy statement tax purpose access online would like statement electronically delivered mailed current address,credit_card,0.8051,credit_card,0.8145,credit_card,1.7254,credit_card,2.0401,credit_card,47.1115,credit_card,0.6164,credit_card,0.7067,credit_card,0.7013,credit_card,0.7055,credit_card,2.0296,credit_card,1.0579,credit_card,3.367,credit_card,3.3712,credit_card,13.5362
484,credit_reporting,applied loan bank denied item appearing credit knowledge headache reached credit bureau getting anywhere choose reach company item appearing letter sent credit bureau stopping moving forward life,mortgages_and_loans,0.7023,mortgages_and_loans,0.6247,credit_reporting,1.7237,credit_reporting,1.9263,credit_reporting,42.888,credit_reporting,0.6978,mortgages_and_loans,0.8,credit_reporting,0.8017,credit_reporting,0.9043,credit_reporting,0.8732,credit_reporting,1.0447,credit_reporting,4.9968,credit_reporting,10.0055,credit_reporting,20.3947
485,debt_collection,received phone call kingston data credit international saying owed gym membership cancelled via certified letter told collection company needed pay company going report credit report even voicemail woman saying thing received letter company correspondence company,debt_collection,1.325,debt_collection,1.5025,debt_collection,1.4218,debt_collection,2.0403,debt_collection,4.6968,debt_collection,0.7979,debt_collection,0.5998,debt_collection,0.6159,debt_collection,0.5446,debt_collection,0.8377,debt_collection,1.2031,debt_collection,3.0568,debt_collection,9.4004,debt_collection,23.2093
486,credit_card,paid charge card paid phone collection agency threatened would coming place employment settled debt told would receive letter satisfaction called two week later told received collection call letter since assumed settled checked credit report showed late year disputed charged report credit score dropped point report originally said balance dispute stated charged sent check today need good credit score get job car really big problem nj account number,debt_collection,1.1123,debt_collection,0.6009,debt_collection,1.6281,debt_collection,1.7488,debt_collection,5.6419,debt_collection,0.5994,debt_collection,0.6769,debt_collection,0.6812,debt_collection,0.646,debt_collection,0.9055,debt_collection,1.1146,debt_collection,22.5045,debt_collection,5.8163,debt_collection,18.1594
487,credit_card,dated last regarding credit amount plus transaction fee penalty fee resolved disputed amount sent already provide document request reason wanted refund subtle way cheated deceived hard earned money fact evidence prove lying price website price updated,credit_card,0.6511,credit_card,0.7733,credit_card,1.5222,credit_card,1.9089,credit_card,4.6828,credit_card,0.5727,credit_card,0.7222,credit_card,0.734,credit_card,0.5978,credit_card,2.0107,credit_card,0.9839,credit_card,4.5871,credit_card,5.407,credit_card,24.1099
488,credit_reporting,filed dispute credit reporting agency regard inaccurate information reporting credit report never received notification regard investigation result day filed day demand comply credit bureau still yet receive response initial dispute day demand,credit_reporting,0.6509,credit_reporting,1.3153,credit_reporting,1.2155,credit_reporting,1.7291,credit_reporting,12.5827,credit_reporting,0.58,credit_reporting,0.7172,credit_reporting,0.6707,credit_reporting,0.802,credit_reporting,0.7017,credit_reporting,0.9022,credit_reporting,2.5412,credit_reporting,1.8229,credit_reporting,18.4609
489,credit_card,contacted matter account month ago send dispute credit bureau experian fdcpa state debt must verify,credit_reporting,0.8215,credit_reporting,0.5363,credit_reporting,1.5231,debt_collection,2.1363,credit_reporting,18.4925,debt_collection,0.7511,debt_collection,0.7864,credit_reporting,0.8049,credit_reporting,0.5977,credit_reporting,0.9205,debt_collection,1.0823,debt_collection,14.0631,credit_reporting,4.5852,credit_reporting,19.4327
490,debt_collection,predatory lender security finance extended credit without verifying employment ability repay debt loaded high interest exorbitant fee worked filed tax year anything levy garnish seize yet send actual check mail sign deposit without documentation even filling application term condition interest rate fee disclosure continuing predatory assault reporting negative information credit bureau credit never extended yet,mortgages_and_loans,0.8871,debt_collection,0.5457,mortgages_and_loans,2.0374,mortgages_and_loans,2.1382,mortgages_and_loans,7.3958,debt_collection,0.7017,debt_collection,0.6002,debt_collection,0.8227,debt_collection,0.904,mortgages_and_loans,2.1144,mortgages_and_loans,1.1399,mortgages_and_loans,8.1205,mortgages_and_loans,4.1819,mortgages_and_loans,16.5611
491,retail_banking,purchased watch online vendor purported online watch dealer defrauded already filed seller attached police report detail transaction,retail_banking,0.7316,retail_banking,0.8333,retail_banking,1.8311,retail_banking,1.9327,retail_banking,4.7278,credit_card,0.7066,retail_banking,0.6226,retail_banking,0.7814,retail_banking,0.5945,retail_banking,0.9105,credit_card,1.1706,retail_banking,12.0656,retail_banking,8.1745,retail_banking,32.3296
492,debt_collection,received letter alleged debt stating owed amount last payment vehicle received another notice day letter telling owe additional wear tear vehicle sent verification letter find information alleged debt never received anything telling much owe sent letter letting know multiple violation commited towards pursuant usc yet receive communication letting know going rectify violated consumer right blatantly,debt_collection,0.802,debt_collection,0.9352,debt_collection,1.9337,debt_collection,2.1359,debt_collection,6.9715,debt_collection,0.6364,debt_collection,0.7873,debt_collection,0.819,debt_collection,0.8023,debt_collection,1.1877,debt_collection,1.4366,debt_collection,6.431,debt_collection,2.6425,debt_collection,16.1435
493,mortgages_and_loans,called suntrust time including local branch wait time minute still offered forebearance loan modification option despite repeated request suntrust mainly offering forebearance time front line ca get touch anyone provide assistance tried since detailed list call please help,mortgages_and_loans,0.9832,mortgages_and_loans,0.7056,mortgages_and_loans,1.6264,mortgages_and_loans,2.2373,mortgages_and_loans,7.4172,mortgages_and_loans,0.6642,mortgages_and_loans,0.8003,mortgages_and_loans,0.7893,mortgages_and_loans,1.1375,mortgages_and_loans,1.2446,mortgages_and_loans,1.2023,mortgages_and_loans,3.7682,mortgages_and_loans,3.1477,mortgages_and_loans,15.4475
494,credit_card,received u bank reliacard name without requesting long wait time deactivate card,retail_banking,0.6867,credit_card,0.9898,retail_banking,1.5243,retail_banking,1.9321,retail_banking,20.1454,credit_card,0.9058,retail_banking,0.5611,credit_card,0.9037,credit_card,0.67,retail_banking,0.9046,credit_card,1.5089,retail_banking,5.4083,credit_card,1.8249,retail_banking,29.5793
495,debt_collection,remember account asked multiple time send proof ownership complied request yet,debt_collection,0.7564,retail_banking,0.6181,retail_banking,1.2216,debt_collection,1.933,retail_banking,4.3118,retail_banking,0.703,retail_banking,0.6425,retail_banking,0.824,retail_banking,0.7012,retail_banking,0.7451,debt_collection,1.0853,debt_collection,3.0512,retail_banking,2.1832,retail_banking,18.7993
496,credit_card,bank reliacard yet solve dispute issued provisional credit told would receive called disputed fraudulent charge account sent dispute form fill either fax mail back within business day havent heard anything back yet dispute form state credit issued receive back called time since every rep spoke acted like didnt know anything last rep spoke said dont know take time annoying unprofessional,retail_banking,0.7077,retail_banking,0.6114,retail_banking,2.0311,retail_banking,1.7286,retail_banking,5.7515,credit_card,0.6007,retail_banking,0.5661,credit_card,0.8933,retail_banking,0.5972,retail_banking,2.2236,credit_card,1.323,retail_banking,7.2508,credit_card,3.2022,retail_banking,16.0576
497,debt_collection,never record attempted get touch time request verification possession however neglected send important documentation demonstrate actually record,credit_reporting,0.7011,credit_reporting,0.8111,credit_reporting,1.9352,debt_collection,1.832,credit_reporting,10.918,debt_collection,0.5842,debt_collection,0.5514,debt_collection,0.6963,credit_reporting,0.5683,credit_reporting,1.2745,debt_collection,1.0795,debt_collection,9.6073,debt_collection,12.6728,credit_reporting,20.988
